longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.718127,0.0170032,0.607843,0.0325042,0.0546245,0.0373329,0.0541029,0.0760265,77300,0.5
0.719124,0.0170032,0.666667,0.00923241,0.0150528,0.0128927,0.0182536,0.141991,78800,0.5
0.718127,0.0170032,0.823529,0.0285874,0.0446927,0.0316433,0.0481829,0.116385,87000,0.5
0.718127,0.0170032,0.764706,0.0311562,0.0510552,0.0335211,0.0518007,0.0495786,92500,0.5
0.718127,0.0170032,0.686275,0.0160486,0.0228119,0.0155273,0.0226936,0.073999,82700,0.5
0.718127,0.0170032,0.921569,0.0129203,0.0277778,0.015191,0.0215425,0.089716,86500,0.5
0.718127,0.0170032,0.843137,0.0166845,0.0336747,0.024272,0.0346982,0.0988883,89400,0.5
0.718127,0.0170032,0.901961,0.0139885,0.0248293,0.0165363,0.0284493,0.0316547,90000,0.5
0.717131,0.0170032,0.960784,0.0120301,0.0265363,0.0134533,0.0195691,0.0597095,162500,0.5
0.717131,0.0180659,1,0.0101735,0.0282433,0.0155273,0.0281204,0.0560406,87500,0.5
0.717131,0.0170032,1,0.0115977,0.0228119,0.0358754,0.0271337,0.0542337,86300,0.5
0.717131,0.0180659,1,0.00546823,0.0125698,0.0147986,0.0151291,0.0800541,137500,0.5
0.717131,0.0191286,1,0.00869831,0.0273122,0.0128087,0.0240092,0.0502959,137500,0.5
0.716135,0.0191286,1,0.0199908,0.0716946,0.0224782,0.0641342,0.028572,162500,0.5
0.716135,0.0180659,1,0.0214406,0.0698324,0.03439,0.061503,0.0408201,22500,0.5
0.716135,0.0180659,0.0784314,0.0637367,0.128181,0.0578211,0.124979,0.055813,325000,0.5
0.715139,0.0180659,0.117647,0.0633552,0.107387,0.0265703,0.105246,0.257762,205000,0.5
0.715139,0.0180659,0.745098,0.007859,0.027933,0.00568962,0.018418,0.0185239,187500,0.5
0.718127,0.0201913,0.490196,0.0113943,0.020329,0.0088007,0.0177602,0.241383,137500,0.5
0.717131,0.0191286,0.980392,0.033547,,0.0218055,0.0818944,0.0556682,250000,0.5
0.716135,0.0191286,0.45098,0.0312834,0.102731,0.0331007,0.102779,0.0371857,162500,0.5
0.716135,0.0201913,1,0.0309273,0.0729361,0.0229267,0.0703832,0.100674,200000,0.5
0.716135,0.0191286,0.509804,0.031614,0.0729361,0.018218,0.074001,0.0528889,225000,0.5
0.715139,0.0201913,1,0.0103261,0.022036,0.00868858,0.0233514,0.0906953,116700,0.5
0.715139,0.0191286,0.843137,0.0158706,0.0395717,0.0159478,0.0374938,0.0752403,262500,0.5
0.716135,0.0201913,1,0.0427285,0.0955928,0.0243841,0.0876501,0.110157,112500,0.5
0.716135,0.0201913,1,0.047332,0.0865922,0.025309,0.0809077,0.0979573,195800,0.5
0.715139,0.0201913,1,0.0400834,0.075419,0.0245523,0.0731788,0.131515,215000,0.5
0.716135,0.021254,0.941176,0.0461112,0.0766605,0.0167606,0.0672587,0.176356,418800,0.5
0.716135,0.021254,0.823529,0.0364973,0.0628492,0.0193111,0.0621608,0.186066,466700,0.5
0.715139,0.021254,0.745098,0.0966733,0.124922,0.0438353,0.127282,0.220962,361500,0.5
0.715139,0.021254,0.72549,0.128491,0.181099,0.0662294,0.18122,0.168432,289400,0.5
0.715139,0.0201913,1,0.00134798,0.00263811,0.00173772,0.00345338,0.0799437,112500,0.5
0.712151,0.0233794,0.764706,0.0147261,0.0242086,0.00826817,0.0254892,0.13104,255000,0.5
0.713147,0.0223167,0.627451,0.0283076,0.0488827,0.0162561,0.0440717,0.144019,258300,0.5
0.714143,0.021254,0.372549,0.0295793,0.0415891,0.0127806,0.0399605,0.184487,191700,0.5
0.713147,0.0223167,1,0.000584974,0.000620732,0.000280277,0.000657787,0.00248962,162500,0.5
0.711155,0.0223167,0.27451,0.0435933,0.108783,0.0255332,0.110344,0.0387098,300000,0.5
0.711155,0.021254,0.862745,0.0768859,0.0903166,0.0554107,0.0902812,0.124019,87500,0.5
0.711155,0.0223167,0.509804,0.0526476,0.0827126,0.0312509,0.0837033,0.158922,262100,0.5
0.710159,0.0223167,0.45098,0.0994964,0.1527,0.0600914,0.143562,0.170591,225000,0.5
0.710159,0.0223167,0.490196,0.0176509,0.0285537,0.0106786,0.0300937,0.145667,125000,0.5
0.709163,0.0223167,0.431373,0.0613714,0.101179,0.0356512,0.0978457,0.181997,101800,0.5
0.710159,0.0223167,0.490196,0.0156417,0.0172253,0.00695087,0.0179247,0.227838,162000,0.5
0.709163,0.0223167,0.196078,0.109416,0.193048,0.0548502,0.181549,0.196252,159800,0.5
0.711155,0.021254,1,0.031614,0.0268467,0.0130329,0.0315738,0.443601,334500,0.5
0.710159,0.021254,1,0.0325805,0.0266915,0.012136,0.0310804,0.476062,345700,0.5
0.710159,0.021254,1,0.0319955,0.0311918,0.0154713,0.0342049,0.467297,345200,0.5
0.710159,0.021254,0.784314,0.0666107,0.0839541,0.0300177,0.0772899,0.13115,287500,0.5
0.710159,0.0223167,0.647059,0.152576,0.172253,0.0743014,0.176122,0.28192,291000,0.5
0.710159,0.0201913,0.72549,0.100819,0.119025,0.0458813,0.119717,0.230411,291400,0.5
0.709163,0.0201913,0.666667,0.0740628,0.105835,0.0436952,0.104753,0.139722,240200,0.5
0.709163,0.0201913,0.843137,0.0296556,0.040658,0.014182,0.0419339,0.153612,269700,0.5
0.709163,0.0191286,0.823529,0.024162,0.0322781,0.0109028,0.0343693,0.114729,244200,0.5
0.709163,0.021254,0.843137,0.035658,0.0353818,0.0142941,0.0355205,0.253838,263800,0.5
0.708167,0.021254,0.823529,0.0563101,0.0580385,0.0256453,0.0636408,0.346823,297700,0.5
0.708167,0.0201913,0.705882,0.0574292,0.0547796,0.0225903,0.0575563,0.373195,388300,0.5
0.709163,0.0201913,0.686275,0.052139,0.0443824,0.0195073,0.0434139,0.4866,441400,0.5
0.709163,0.0191286,0.72549,0.07185,0.0900062,0.0271588,0.0915968,0.188701,500001,0.5
0.708167,0.0180659,0.607843,0.105855,0.108628,0.0357073,0.0996547,0.425249,500001,0.5
0.708167,0.0191286,0.745098,0.0785137,0.0667287,0.0328485,0.0708765,0.489138,466700,0.5
0.708167,0.0191286,0.745098,0.0970802,0.0920236,0.0380616,0.0957079,0.42078,396400,0.5
0.707171,0.0201913,0.72549,0.046747,0.0450031,0.0176574,0.046374,0.304313,383600,0.5
0.707171,0.0191286,0.686275,0.0668905,0.0696772,0.0570364,0.0687387,0.415994,345800,0.5
0.707171,0.0191286,0.627451,0.0426014,0.0352266,0.0175453,0.0391383,0.420484,496400,0.5
0.707171,0.0201913,0.705882,0.0565136,0.0512104,0.0229267,0.0559119,0.402284,400000,0.5
0.704183,0.0201913,0.843137,0.0491378,0.0502793,0.0218616,0.0518007,0.301272,358600,0.5
0.704183,0.021254,0.627451,0.105957,0.172408,0.0499453,0.161651,0.155281,247700,0.5
0.707171,0.021254,0.686275,0.0901877,0.1482,0.0461056,0.142246,0.151467,288200,0.5
0.707171,0.021254,0.686275,0.0464927,0.0665736,0.0210768,0.0687387,0.171756,286800,0.5
0.707171,0.021254,0.764706,0.0555471,0.0850403,0.0266263,0.0845256,0.158674,257100,0.5
0.708167,0.021254,0.843137,0.0428303,0.044072,0.0198716,0.0488407,0.243231,298600,0.5
0.708167,0.021254,0.843137,0.0377944,0.0400372,0.0186104,0.0460451,0.247328,321800,0.5
0.707171,0.0201913,0.745098,0.0428811,0.0395717,0.0177135,0.044565,0.282334,367400,0.5
0.709163,0.0223167,0.0784314,0.0463401,,0.0249166,0.0698898,0.201977,137500,0.5
0.709163,0.0223167,0.392157,0.0520881,0.0941962,0.0316152,0.0902812,0.136412,165000,0.5
0.709163,0.021254,0.294118,0.0186429,0.0214153,0.0082962,0.0218714,0.285203,179200,0.5
0.709163,0.021254,0.294118,0.049621,0.0625388,0.022282,0.0631475,0.297706,169800,0.5
0.709163,0.021254,0.666667,0.0664581,0.081316,0.0366882,0.0897879,0.250617,238200,0.5
0.708167,0.021254,0.862745,0.0436441,0.0453135,0.0211329,0.0539385,0.244831,284900,0.5
0.708167,0.0223167,0.686275,0.0719518,0.103662,0.0357633,0.10837,0.171701,252700,0.5
0.708167,0.0223167,0.686275,0.047154,0.0735568,0.0229547,0.0682454,0.124433,220600,0.5
0.708167,0.0223167,0.784314,0.0505366,0.0796089,0.028364,0.08025,0.157936,226000,0.5
0.707171,0.021254,0.686275,0.0314869,0.0479516,0.0160879,0.052294,0.149143,248200,0.5
0.707171,0.0223167,0.607843,0.090264,0.16077,0.0484319,0.153593,0.117364,208300,0.5
0.707171,0.0223167,0.686275,0.0490106,0.0814711,0.0272149,0.0805789,0.087054,205800,0.5
0.708167,0.0223167,0.627451,0.0503077,0.0951273,0.0295412,0.0930768,0.117536,231300,0.5
0.707171,0.0223167,0.705882,0.0301897,0.0583489,0.0179938,0.0618319,0.135674,216700,0.5
0.704183,0.0223167,0.647059,0.0248995,0.0484171,0.014154,0.0498273,0.119509,266700,0.5
0.707171,0.0265675,0.705882,0.0372603,0.0684358,0.0181619,0.0580497,0.129315,340400,0.5
0.707171,0.0265675,0.823529,0.022992,0.0370888,0.0127526,0.0335471,0.092178,328600,0.5
0.707171,0.0255048,0.686275,0.0387863,0.066108,0.0198156,0.0511429,0.157639,291700,0.5
0.707171,0.0255048,0.392157,0.0375655,0.0749534,0.0183581,0.0629831,0.134488,350000,0.5
0.704183,0.0244421,0.72549,0.0321736,0.0526071,0.0123042,0.0409472,0.264852,500000,0.5
0.707171,0.0244421,0.607843,0.0513505,0.0811608,0.0271869,0.0795922,0.184832,362500,0.5
0.707171,0.0244421,0.666667,0.0633806,0.106921,0.0314751,0.10245,0.243541,385300,0.5
0.707171,0.0233794,0.72549,0.059235,0.0763501,0.0233471,0.0710409,0.304313,452600,0.5
0.710159,0.0255048,0.411765,0.0513251,0.0721601,0.0282239,0.0703832,0.203639,175000,0.5
0.709163,0.0265675,0.431373,0.0655171,0.103042,0.0276353,0.102121,0.210238,238000,0.5
0.709163,0.0265675,0.529412,0.0623379,0.100403,0.0302419,0.101299,0.215521,266700,0.5
0.709163,0.0255048,0.666667,0.0418892,0.0549348,0.0208246,0.0590363,0.284782,356500,0.5
0.708167,0.0255048,0.843137,0.055191,0.0667287,0.0249166,0.0689031,0.253397,342200,0.5
0.708167,0.0265675,0.313725,0.0291724,0.0411235,0.0112111,0.0373294,0.252776,241700,0.5
0.708167,0.0265675,0.333333,0.0645252,0.0954376,0.0269346,0.0863345,0.202114,275000,0.5
0.708167,0.0265675,0.372549,0.0243909,0.0429857,0.0146305,0.041605,0.185094,245800,0.5
0.708167,0.0265675,0.470588,0.05425,0.107076,0.0157796,0.0524585,0.151053,212500,0.5
0.708167,0.0265675,0.333333,0.0442291,0.0932651,0.014154,0.046374,0.190522,193800,0.5
0.711155,0.0276302,0.352941,0.01994,0.0436065,0.0146305,0.0374938,0.0846471,137500,0.5
0.710159,0.0276302,0.431373,0.0484257,0.081316,0.0287564,0.0805789,0.167591,183300,0.5
0.709163,0.0276302,0.411765,0.0757668,0.13532,0.0489924,0.122348,0.127467,190600,0.5
0.709163,0.0276302,0.509804,0.0329366,0.0549348,0.0216654,0.0552541,0.135474,244400,0.5
0.709163,0.0286929,0.529412,0.0383031,0.040658,0.0278315,0.0437428,0.227769,270000,0.5
0.710159,0.0286929,0.392157,0.0432626,0.0518312,0.0251969,0.0605164,0.2263,362500,0.5
0.707171,0.0276302,0.705882,0.0278244,0.0401924,0.0136495,0.0437428,0.190784,270600,0.5
0.707171,0.0276302,0.607843,0.0406684,0.0724705,0.0204042,0.0703832,0.141853,258300,0.5
0.707171,0.0276302,0.568627,0.0523679,0.0977654,0.0281398,0.0947213,0.143543,253100,0.5
0.707171,0.0276302,0.588235,0.0554453,0.0976102,0.0298775,0.0983391,0.170908,212500,0.5
0.707171,0.0265675,0.509804,0.0215169,0.0463998,0.0126685,0.0488407,0.177756,275000,0.5
0.707171,0.0265675,0.470588,0.0413297,0.0580385,0.0205163,0.0619964,0.216756,317100,0.5
0.704183,0.0276302,0.372549,0.0466962,0.0836437,0.0171529,0.0532807,0.210252,193800,0.5
0.709163,0.0276302,0.392157,0.0617275,0.0896958,0.0282519,0.0883078,0.187935,229400,0.5
0.709163,0.0276302,0.588235,0.0356325,0.0600559,0.020208,0.0608453,0.147612,216100,0.5
0.709163,0.0276302,0.529412,0.0858894,0.142303,0.0517391,0.139451,0.174439,241700,0.5
0.708167,0.0276302,0.490196,0.0872628,0.13532,0.0417332,0.131064,0.167301,234800,0.5
0.708167,0.0276302,0.529412,0.027214,0.0512104,0.0193111,0.0526229,0.112812,187500,0.5
0.708167,0.0276302,0.333333,0.0560303,0.102421,0.0244121,0.0952146,0.227714,112500,0.5
0.708167,0.0276302,0.352941,0.047332,0.0769708,0.024244,0.0825522,0.123316,210000,0.5
0.708167,0.0276302,0.568627,0.0487054,0.0715394,0.0231228,0.0716987,0.135667,276300,0.5
0.708167,0.0276302,0.54902,0.0858131,0.136716,0.0423218,0.138464,0.179384,238200,0.5
0.707171,0.0286929,0.607843,0.0610407,0.0853507,0.0285042,0.0873212,0.199604,307400,0.5
0.707171,0.0276302,0.666667,0.0579633,0.0783675,0.0280837,0.0814011,0.257217,275000,0.5
0.707171,0.0276302,0.490196,0.0620581,0.10211,0.0316993,0.10245,0.194997,295500,0.5
0.706175,0.0286929,0.470588,0.0527494,0.0907821,0.0296253,0.090939,0.161529,227800,0.5
0.706175,0.0286929,0.568627,0.033725,0.0535382,0.0160879,0.0537741,0.126102,290600,0.5
0.706175,0.0286929,0.705882,0.0410499,0.0651769,0.0181339,0.064792,0.166901,326500,0.5
0.703187,0.0286929,0.666667,0.0477135,0.0476412,0.0166765,0.0420983,0.445194,500001,0.5
0.706175,0.0276302,0.568627,0.0367262,0.0595903,0.0181339,0.0564052,0.223728,450000,0.5
0.708167,0.0286929,0.627451,0.0403378,0.0446927,0.0190588,0.049334,0.338644,332400,0.5
0.708167,0.0286929,0.647059,0.0614986,0.0605214,0.0256173,0.0642986,0.41987,394400,0.5
0.707171,0.0286929,0.745098,0.0468996,0.0541589,0.0213571,0.0539385,0.235776,311900,0.5
0.705179,0.031881,0.647059,0.0420418,0.0696772,0.0243,0.0674231,0.186963,376000,0.5
0.704183,0.031881,0.784314,0.0360649,0.0522967,0.0178536,0.0514718,0.167632,360300,0.5
0.705179,0.0308183,0.745098,0.0476881,0.0659528,0.0224782,0.0670942,0.232762,410000,0.5
0.704183,0.0308183,0.647059,0.0607864,0.101179,0.0260658,0.101628,0.222804,500000,0.5
0.701195,0.0308183,0.72549,0.0601506,0.0743327,0.0248886,0.0702187,0.251569,500001,0.5
0.705179,0.0297556,0.666667,0.0739102,0.0921788,0.0298495,0.0868278,0.253748,500001,0.5
0.705179,0.0297556,0.803922,0.071672,0.0755742,0.0328485,0.0820589,0.276438,405200,0.5
0.701195,0.0297556,0.803922,0.0707818,0.060211,0.023263,0.0545963,0.745335,500001,0.5
0.705179,0.0329437,0.647059,0.053487,0.0687461,0.0217775,0.0666009,0.125433,488900,0.5
0.704183,0.031881,0.392157,0.0623887,0.102266,0.028364,0.0980102,0.224804,381300,0.5
0.705179,0.0329437,0.490196,0.0348695,,0.0169568,0.0439073,0.270693,475000,0.5
0.702191,0.0329437,0.529412,0.0593113,0.107542,0.0214972,0.0906101,0.181549,500001,0.5
0.709163,0.0286929,0.45098,0.0831426,0.0786778,0.0418453,0.0790988,0.374891,422200,0.5
0.709163,0.0286929,0.411765,0.081464,0.0664184,0.0302699,0.0672587,0.529958,406300,0.5
0.708167,0.0297556,0.372549,0.0626939,0.0513656,0.0204042,0.0549252,0.465925,392300,0.5
0.707171,0.031881,0.352941,0.0446869,0.033054,0.0183862,0.0319026,0.708625,500001,0.5
0.706175,0.0329437,0.568627,0.0928328,0.0772812,0.027327,0.0758099,0.533613,500001,0.5
0.707171,0.0308183,0.313725,0.0527239,0.0405028,0.0196474,0.0394672,0.720887,500001,0.5
0.705179,0.031881,0.490196,0.100158,0.1018,0.0329886,0.0985035,0.386381,500001,0.5
0.709163,0.0361318,0.333333,0.141513,0.227188,0.176574,0.239599,0.0936608,205000,0.5
0.710159,0.0329437,0.490196,0.0418383,0.0403476,0.0193671,0.0424272,0.288796,274400,0.5
0.710159,0.031881,0.352941,0.0683911,0.0536934,0.0322599,0.060023,0.520758,363600,0.5
0.709163,0.0329437,0.470588,0.107508,0.0931099,0.0457132,0.0942279,0.406587,316700,0.5
0.711155,0.0340064,0.45098,0.0914085,0.0765053,0.0440035,0.0807433,0.416429,326000,0.5
0.711155,0.0340064,0.490196,0.0343354,0.0311918,0.018246,0.0355205,0.335816,260700,0.5
0.711155,0.0329437,0.27451,0.0658986,0.0806952,0.0251689,0.0748232,0.255624,277800,0.5
0.711155,0.0329437,0.490196,0.0511216,0.0487275,0.0243561,0.0549252,0.338395,277500,0.5
0.708167,0.0308183,0.333333,0.0790223,0.0775916,0.0265142,0.0603519,0.478283,445700,0.5
0.707171,0.0297556,0.352941,0.133603,0.118094,0.049609,0.119059,0.503538,474000,0.5
0.707171,0.0297556,0.431373,0.156086,0.128026,0.0569803,0.132544,0.622378,500001,0.5
0.706175,0.0308183,0.45098,0.0422453,0.0307263,0.0161159,0.0305871,0.708418,500001,0.5
0.706175,0.0297556,0.647059,0.148634,0.121664,0.0508422,0.122677,0.551448,500001,0.5
0.705179,0.0308183,0.666667,0.0360649,0.0297952,0.0130609,0.0289426,0.521648,500001,0.5
0.703187,0.0403826,0.470588,0.0598454,0.0589696,0.0229827,0.0587074,0.436704,500001,0.5
0.707171,0.0340064,0.568627,0.0424233,0.0338299,0.0169007,0.0330538,0.823644,500001,0.5
0.707171,0.0340064,0.470588,0.0739865,0.0825574,0.0317834,0.0818944,0.317403,500001,0.5
0.707171,0.0340064,0.509804,0.0642963,0.0726257,0.0165644,0.0534452,0.467731,500001,0.5
0.706175,0.0329437,0.803922,0.0447378,0.0509001,0.0133692,0.0417694,0.336464,500001,0.5
0.708167,0.0329437,0.333333,0.0792258,0.0735568,0.0252529,0.0603519,0.431635,388500,0.5
0.708167,0.0329437,0.411765,0.0884328,0.0693669,0.0350066,0.0721921,0.660046,500001,0.5
0.713147,0.0340064,0.333333,0.107559,0.112818,0.0568121,0.118237,0.39176,272400,0.5
0.713147,0.0340064,0.352941,0.0944606,0.0872129,0.0500294,0.0963657,0.32492,267400,0.5
0.712151,0.0329437,0.411765,0.0889923,0.0977654,0.0362678,0.095379,0.295803,295300,0.5
0.712151,0.0329437,0.490196,0.0583956,0.0850403,0.0273831,0.0911034,0.132467,213500,0.5
0.713147,0.0329437,0.27451,0.0735795,0.077126,0.0325401,0.0726854,0.317382,417500,0.5
0.709163,0.0350691,0.27451,0.0581922,0.102576,0.0288965,0.0975169,0.173136,204200,0.5
0.709163,0.0340064,0.294118,0.0425505,0.0547796,0.0168446,0.0544318,0.326389,188300,0.5
0.709163,0.0340064,0.27451,0.0304441,0.0465549,0.01421,0.0485118,0.214369,180100,0.5
0.709163,0.0340064,0.27451,0.0432626,0.0495034,0.0163682,0.0462095,0.316244,209800,0.5
0.709163,0.0340064,0.294118,0.0304695,0.0724705,0.0180779,0.0726854,0.175522,100000,0.5
0.709163,0.0350691,0.196078,0.0793784,0.11468,0.0341938,0.104095,0.339106,196800,0.5
0.711155,0.0340064,0.294118,0.0711633,0.0876785,0.035427,0.0850189,0.191687,148600,0.5
0.710159,0.0350691,0.254902,0.0892721,0.125078,0.0513467,0.130077,0.196556,171000,0.5
0.710159,0.0340064,0.0588235,0.414238,0.711359,0.213038,0.686565,0.215776,280800,0.5
0.710159,0.0350691,0.0784314,0.0892467,0.156269,0.0447322,0.150798,0.231328,176600,0.5
0.711155,0.0371945,0.254902,0.0791495,0.119801,0.044536,0.127446,0.194321,156100,0.5
0.712151,0.0340064,0.0588235,0.109517,0.16977,0.0538132,0.1531,0.236942,267000,0.5
0.711155,0.0350691,0.215686,0.0362684,0.0468653,0.0147145,0.0440717,0.251238,254400,0.5
0.717131,0.0393199,0.27451,0.0409736,0.0468653,0.0195914,0.0393027,0.301727,169300,0.25
0.717131,0.0393199,0.254902,0.0319701,0.0367784,0.0248325,0.0404539,0.306651,174800,0.25
0.716135,0.0393199,0.0784314,0.0411262,0.0420546,0.0297094,0.0485118,0.385457,214600,0.25
0.717131,0.0393199,0.176471,0.0596928,0.0667287,0.0447042,0.0713698,0.298134,183200,0.25
0.717131,0.0382572,0.215686,0.0427031,0.0589696,0.029345,0.0593652,0.255231,176100,0.25
0.716135,0.0371945,0.0784314,0.218068,0.302762,0.140223,0.30028,0.266196,189100,0.25
0.72012,0.0393199,0.137255,0.0865507,0.148976,0.0487402,0.150798,0.163646,114600,0.25
0.719124,0.0393199,0.27451,0.0368279,0.0411235,0.0208526,0.0475251,0.214563,196300,0.25
0.719124,0.0393199,0.294118,0.0820998,0.0896958,0.0510665,0.0945568,0.261858,151200,0.25
0.719124,0.0393199,0.294118,0.0690015,0.0900062,0.0452927,0.0958724,0.241383,154700,0.25
0.718127,0.0393199,0.254902,0.0766061,0.110025,0.0605959,0.11577,0.226466,160300,0.25
0.718127,0.0382572,0.294118,0.0817692,,0.0574848,0.11281,0.25679,162100,0.25
0.719124,0.0382572,0.27451,0.0707818,0.0997827,0.0503097,0.103437,0.221769,175200,0.25
0.72012,0.0382572,0.254902,0.082583,0.145251,0.0539813,0.137642,0.162681,92500,0.25
0.72012,0.0382572,0.235294,0.04428,0.0561763,0.0238516,0.0578852,0.287362,138200,0.25
0.719124,0.0403826,0.294118,0.0552164,0.0617629,0.0408363,0.0644631,0.25941,169600,0.25
0.719124,0.0403826,0.313725,0.0376164,0.0487275,0.0279997,0.0491695,0.215149,163400,0.25
0.718127,0.0403826,0.117647,0.0332163,0.0647114,0.0213851,0.0639697,0.187253,106300,0.25
0.718127,0.0403826,0.0980392,0.078005,0.116232,0.0431066,0.120868,0.228555,132500,0.25
0.718127,0.0403826,0.27451,0.082405,0.0921788,0.0541775,0.0973524,0.30832,184700,0.25
0.719124,0.0403826,0.294118,0.0401343,0.0372439,0.0256173,0.0427561,0.291493,191100,0.25
0.719124,0.0403826,0.294118,0.0397528,0.0397269,0.0249446,0.0391383,0.345078,192300,0.25
0.719124,0.042508,0.27451,0.123201,0.127871,0.0783094,0.135175,0.306037,180400,0.25
0.719124,0.0414453,0.294118,0.0741645,0.0687461,0.0474789,0.0728499,0.331464,195500,0.25
0.718127,0.0414453,0.254902,0.049443,0.0716946,0.0336893,0.0639697,0.255928,171200,0.25
0.718127,0.0414453,0.215686,0.0374383,0.0563315,0.0281959,0.0610097,0.244976,166700,0.25
0.718127,0.0414453,0.294118,0.0612951,0.0648665,0.0450966,0.069232,0.276458,171100,0.25
0.72012,0.0414453,0.117647,0.0362429,0.0375543,0.0258976,0.0391383,0.335347,218900,0.25
0.717131,0.0414453,0.294118,0.0690778,0.067815,0.0423779,0.0707121,0.32023,185300,0.25
0.718127,0.0403826,0.27451,0.0395747,0.0485723,0.0265142,0.0544318,0.330099,174400,0.25
0.717131,0.0403826,0.294118,0.0501043,0.0622284,0.03851,0.067752,0.27321,168300,0.25
0.717131,0.0403826,0.294118,0.0601251,0.0606766,0.041453,0.0667653,0.303617,182900,0.25
0.717131,0.0403826,0.294118,0.0754616,0.0796089,0.0445921,0.0763032,0.277389,168300,0.25
0.714143,0.0403826,0.0588235,0.38209,0.405804,0.211805,0.393192,0.323864,210700,0.25
0.707171,0.0446334,0.333333,0.121344,0.115146,0.0551305,0.117579,0.422063,406200,0.5
0.706175,0.0435707,0.27451,0.0262984,0.0229671,0.0109869,0.0256537,0.367885,500001,0.5
0.706175,0.0435707,0.27451,0.0478153,0.0360025,0.0196474,0.0358494,0.446856,500001,0.5
0.707171,0.042508,0.294118,0.120886,0.125078,0.0511786,0.124157,0.432373,425900,0.5
0.707171,0.042508,0.27451,0.0458314,0.0524519,0.0187786,0.0485118,0.377974,370500,0.5
0.708167,0.0435707,0.333333,0.0404141,0.0414339,0.0152471,0.0397961,0.376188,329300,0.5
0.708167,0.042508,0.215686,0.055013,0.0676598,0.0221138,0.063312,0.328609,294400,0.5
0.719124,0.0467588,0.0784314,0.0578361,0.0481068,0.032372,0.0519651,0.409112,271900,0.25
0.719124,0.0456961,0.176471,0.0886108,0.0726257,0.047563,0.0792633,0.411698,249500,0.25
0.714143,0.0435707,0.0588235,0.483214,0.416977,0.251605,0.40125,0.401636,260900,0.25
0.718127,0.0446334,0.215686,0.151254,0.123836,0.0822052,0.128268,0.404974,241500,0.25
0.719124,0.0446334,0.27451,0.0576072,0.0451583,0.0329886,0.0473606,0.428415,240200,0.25
0.708167,0.0467588,0.0588235,0.163309,0.161546,0.0729841,0.161487,0.492055,337000,0.5
0.711155,0.0446334,0.0392157,0.158935,0.153166,0.0652204,0.146686,0.547275,467600,0.5
0.710159,0.0435707,0.0588235,0.460883,0.492241,0.204546,0.487255,0.403932,322500,0.5
0.710159,0.0308183,0.647059,0.0746223,0.0924891,0.0422938,0.0937346,0.226493,176900,0.5
0.710159,0.0308183,0.588235,0.100615,0.112663,0.0538412,0.119553,0.342106,190200,0.5
0.710159,0.0308183,0.313725,0.0285365,0.0288641,0.0154152,0.0335471,0.361733,237300,0.5
